id,text,BIO_anno,class
7216,就是你一个月最多能拿2万积分，5倍的话刷4000就到顶了，再刷卡就没有积分了,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-PRODUCT I-PRODUCT O,2
7217,我已经给你打电话了，不会再打给你了。,O O O O O O O O O O O O O O O O O O,2
7218,本地有广州银行，南京的，卡员办的,O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O O O,2
7219,应该是还没录入系统，耐心的等待,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
7220,看看你自己，有需求就合适，不是看额度的,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2
7221,工行:2.8w-20.4月4w降,B-BANK I-BANK O O O O O O O O O O O O O B-COMMENTS_ADJ,2
7222,你现在走进度了没，我都还没走，焦虑啊,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7223,理财要从安全性 流动性 收益性三个方面考虑，不仅仅是存款还是理财,B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
7224,只有微信，支付宝有双,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT O O,2
7225,17行中最低的了,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
7226,宁波辣鸡，风控严免息时间短。当然你额度不错，我就是说对宁波的看法,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,0
7227,一开始就先金卡普卡开个口子先,O O O O O B-PRODUCT I-PRODUCT B-PRODUCT I-PRODUCT O O O O O,2
7228,你好，你是打哪个电话过去协商的啊，结果怎么样？好着急,O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7229,工行大妈生肖金【20k】,B-BANK I-BANK O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2
7230,基本没问题，放心吧,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7231,首提过了，第二次五个月,B-COMMENTS_N I-COMMENTS_N O O O O O O O O O,2
7232,什么途径申请的，犀利卡可以网申吗？,O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
7233,信用卡是，储蓄卡否,B-PRODUCT I-PRODUCT I-PRODUCT O O B-PRODUCT I-PRODUCT I-PRODUCT O,2
7234,要半个亿才能7级，要命了，搞不定,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2
7235,无羊毛已销：工行中国银行农业银行（抠的一批）,O O O O O O B-BANK I-BANK B-BANK I-BANK I-BANK I-BANK B-BANK I-BANK I-BANK I-BANK O O O O O O,2
7236,全国都可以，想办都可以申请网贷,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT,2
7237,我一直被拒绝，不明白原因，都是秒拒绝。,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7238,三年前，秒批过一千的，路上就销了,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
7239,有没有给调解中心打电话申请调解？,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7240,如果你是1997年2月出生的，2022年2月以后必须申请,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
7241,之前不是有人补过卡嘛，有效期也没有重新算我严重怀疑到期会有一波人不续卡（和渣打一样到期结束）,O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
7242,大佬，请问你第一次协商是怎么协商的？我现在协商分期不给协商。,O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O,2
7243,温馨提示：投资有风险，需谨慎,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7244,这就回到了开头我们小故事里的问题：张努力这个劳动力打磨了 20 年，最后产出价值和 100 万资金一样？张努力人力资本价值=100 万元这个等式成立吗？,O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
7245,希望新卡新气象吧，看能不能续上五年提十次的前缘。,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
7246,我前两次也都是5k今天提了1w，兴业的,O O O O O O O O O O O O O O O O B-BANK I-BANK O,2
7247,为啥啊，我的额度还这么点,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
7248,看短信也知道核发成功了啊，你这理解能力欠点意思啊;P,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O,2
7249,啊…这…么破的银行吗浦发么？,O O O O O O O O O O B-BANK I-BANK O O,0
7250,如果不是前面那次审核出错的话没戏,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7251,释放工行提升招行？谁有那个能力？,O O B-BANK I-BANK B-COMMENTS_ADJ I-COMMENTS_ADJ B-BANK I-BANK O O O O O O O O,2
7252,直接去银行办卡的时候查吗？,O O O O O O O O O O O O O,2
7253,近三月查询三次下卡两张消卡两张有社保就这资质,O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2
7254,POS刷卡算三倍，网付一倍。我已经搞了近100万积分，可以扣三年年费了，不知道以后权益会不会温暖升级,O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7255,话费广发移动信用卡，三个月199元的费用发40元,O O B-BANK I-BANK O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O,2
7256,大部分人认为第一个比较轻，这么严重了？,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
7257,简单地讲，就是把钱给别人，让别人帮你投资赚钱。,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O,2
7258,老油子好像是提额居困难,O O O O O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7259,广发首卡必选犀利。返现给力方便。100我都薅了4年了。一年1200,B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,1
7260,我去年秒批1.7，销卡了，今年申请不让提交,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2
7261,面签只要身份证就行了然后社保需要拍照，手续都不一样，不麻烦,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7262,今天打电话，问他下月还最低不，客服说可以，不知道真假,O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_ADJ,2
7263,走个线下试试吧,O O O O O O O,2
7264,激活了就是业绩。,B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7265,请问在app有卡充值是直接扣除了8.8折还是按照原价，下个月返现啊？有点不太明白！请教各位！,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
7266,没公积金??几乎推不倒老油子,O O O O O O O O O O O O O O,2
7267,你是什么银行，我工行的也是这样的,O O O O O O O O B-BANK I-BANK O O O O O O,2
7268,为什么被黑？怎么出去,O O O O B-COMMENTS_ADJ O O O O O,2
7269,公积金高，工资流水高就能下,B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O,2
7270,野鸡行这么傲娇了？浦发一直很傲娇吧,O O O O O O O O O B-BANK I-BANK O O O O O O,2
7271,也是出了2k临时，够了吧，不担心大额了,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
7272,都在签名里呢，没研究过性价比,O O O O O O O O O O O O O O,2
7273,邮政存储审核严格，要求高,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ,2
7274,等了1天，卡批了，现在已经4张，额度都还挺满意,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7275,这类产品中的钱，一般都是借给个人、企业，或是用来买国债、玩银行票据去了。,O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O B-PRODUCT I-PRODUCT O O O,2
7276,申请浦发，广发白金卡，中信白金卡,O O B-BANK I-BANK O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT O B-BANK I-BANK B-PRODUCT I-PRODUCT I-PRODUCT,2
7277,面签很简单良民证就好首提一般半年咱俩下卡额度一样现在我5万多,O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O,2
7278,看看那个银行的信用卡,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT,2
7279,对于商品衍生品来说，影响预期以及实际价格的很重要一点就是该挂钩资产的供求关系，像基金就是,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,2
7280,台州银行周五提交的，今天卡号后4位出来了，不知道多少额度。就一个身份证，啥都没提供。,B-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O,2
7281,债券就是固定收益类资产中交易较为活跃也是最为重要的一种资产，搞清楚它的收益有哪些也就明白了固定收益类资产的收益来源。,O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_N I-COMMENTS_N O O O,2
7282,线下申犀利卡秒批开户，负债不高，正常消费刷卡,O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N,2
7283,所以要去看下，你这资质随便下的，额度不会低的,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O,2
7284,7号申请还在审核中。,O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
7285,差不多充了800多块钱,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O,2
7286,不是选礼品嘛，说选你啊。,O O O O O O O O O O O O,2
7287,没什么情况，都是一样的，都是等银行批额度,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
7288,资质不好能怎么飞,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
7289,超版小姐姐，帮我把此帖删了吧，谢谢。之前很久没去过阳光惠生活app，是我看错了。今天电话去销卡的时候...,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7290,没钱一次性还的话，建议能拖就拖，拖久了可以协商分期还款。,O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O,2
7291,没有白金卡的人呢？哈哈,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O,2
7292,也是有魄力，一下班了工农建的卡,O O O O O O O O O O B-BANK B-BANK B-BANK O O,2
7293,工会普卡不都是固定5万额度么？??我的还在审核中,B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O,2
7294,那你牛逼了??额度千K起,O O O O O O O O O O O O,2
7295,昨晚申请今早电话。问公司名字，忘记写的哪家，三家都报了一遍。然后问三家都是做啥业务的。填的那家什么职…懵逼了,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7296,我也有，关注邮储银行四川分行里面有,O O O O O O B-BANK I-BANK I-BANK I-BANK O O O O O O O,2
7297,三千怎么努力还,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7298,过段时间可以重申，没问题的,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7299,有人吗？我想问下 银行客户经理非要推荐基金，亏损了，有办法么,O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
7300,单张广发欠这么多？,O O B-BANK I-BANK O O O O O,2
7301,什么方式用卡？用多久了？,O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
7302,你从20w开始，我收到的邀请是从5w开始，也慢慢提起来了,O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
7303,超级柜台一会就完事,O O O O O O O O O,2
7304,尝试拒绝返回信用信息？这么惨？,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
7305,七只小动物，每年的流量费就要几百块。而且小动物多不代表好，都是个人机器，大部分都没有积分。,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O,2
7306,为什么这么激动？额度不共享吗？,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
7307,放水了吗，额度这么高,O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ,2
7308,差不多两年了，大额套，小额正常使用,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2
7309,免年费的还想怎么样有得用就好了,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O,2
7310,问就是犀利卡。首卡不二选择。这张卡只能首卡办。,O O O B-PRODUCT I-PRODUCT I-PRODUCT O B-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-PRODUCT I-PRODUCT O O,2
7311,你太贪心了，我就买了21个，25个全满了。,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,2
7312,法人问题不大吗？?我曾经做过卡法人，能够审批来料零件。,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
7313,稳定，3万,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2
7314,征信有点问题，还清后两年才开始申卡。昨天刚下的招商。,B-PRODUCT I-PRODUCT O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-BANK I-BANK O,2
7315,上限太少才3万，刷3千多就搞定,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2
7316,买债券类的产品收益稳定，基金管理人选大牌的比如鹏杨基金管理人，他们家做债券最厉害。,O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7317,我也是。?问客服是系统认可的，提金额不一定成功！我还收到了电话邀请,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O,2
7318,电审8000、有卵用、看来我不是优质客户,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N,2
7319,第一年直接扣，3个月内退6万，或者分期付款?,O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O,2
7320,肯定是分期的，每次让我分期，我总是交太低的一万多的手续费。???,O O O B-PRODUCT I-PRODUCT O O O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O O O,2
7321,半个月才征信啊,O O O O B-PRODUCT I-PRODUCT O,2
7322,卡员不用上门拍照，随便找个地方跟卡员合影就行一分钟內知道结果,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
7323,什么时候下卡才有分期提额啊？我下卡3个月还没有,O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2
7324,新卡不需要去网点，直接激活就可以了，邮寄默认地址就是单位地址,B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O,2
7325,填中央国务院试试，保证高额度,O O O O O O O O O O O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N,2
7326,早上有一个02138888516打过来，被手机自动拦截了，立刻收到了,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2
7327,我打算脱机尝试?我也是。邮政申请被拒绝?,O O O O O O O O O O O O B-BANK I-BANK O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7328,我觉得规则里有什么快钱。,O O O O O O O O O B-PRODUCT I-PRODUCT O,2
7329,听说老油子不好提,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7330,不知道怎么协商，打招行客户电话协商么？,O O O O O O O O O B-BANK I-BANK O O O O O O O O,2
7331,推的太快，额度容易低,O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7332,浪费征信,O O B-PRODUCT I-PRODUCT,2
7333,直接申请白金,O O O O B-PRODUCT I-PRODUCT,2
7334,金卡多少,B-PRODUCT I-PRODUCT B-COMMENTS_ADJ I-COMMENTS_ADJ,2
7335,额度呢？,B-COMMENTS_N I-COMMENTS_N O O,2
7336,老哥可以啊厉害了，这个贵州银行的美团卡额度好像是独立的吧，我是听说光大的额度高，好提额，所以才想用哈，我也不知道哪些行羊毛多，额度高啊，福利好啊，老哥推荐哈...,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-BANK I-BANK I-BANK I-BANK O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O B-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O O O O B-COMMENTS_ADJ O O O O O O O O O O,2
7337,楼主是不是ae白？我也要到期了，怕不给续，,O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ O O O O,2
7338,二万12期，还两期后再提还，分期也很快的,O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7339,线下应该大部分商户都没积分了吧,O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,2
7340,，谢谢，临时先不用，等23号出固定，有固定就等电话，几天也很快的,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7341,楼主，下卡多久出的临时？用了百分之多少的额度？,O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O,2
7342,以后不打了吧。哈哈，我以为我套100多都被监控了。太坑了,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
7343,看起来确实如此，那我安心了,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7344,同郑州，啥也不问，直接开卡，额度还是可以的,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
7345,1000块钱，可以买电影票点外卖用,O O O O O O O O O O O O O O O O O,2
7346,老婆帖卡12.25，金额从2.6万增加到3.1万。?,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2
7347,申请多久批的？？？？,B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2
7348,差点过期了一直等寄卡没消息明天到期昨天打电话挂失补卡的。浦发卡到期等寄卡确实不靠谱。,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,0
7349,8点左右。效率还是蛮高的,O O O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,1
7350,不是说光大要社保吗？,O O O B-BANK I-BANK O O O O O,2
7351,原来如此。。。老哥我再问下，卡账单一万，全额还了1万，然后又刷了出来，这样会有利息吗？,O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2
7352,一次性还款吗？,O O O B-COMMENTS_N I-COMMENTS_N O O,2
7353,两万以下的销了吧！挡隔功夫，像中信、广发,O O O O O O O O O O O O O O O B-BANK I-BANK O B-BANK I-BANK,2
7354,送人头，谨慎些,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2
7355,上午查公众号，已经知道被拒了，五点半收到短信晕，往心口上插刀,O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O O O O O O,2
7356,我也是临时的，临时提额,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N,2
7357,每张卡独立，刷1000-2000，免费，年费就不用出了,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2
7358,因为现在cxk能卖钱啊，一张大几千块。,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O,2
7359,明白了，东航金就等于3p卡种,O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O,2
7360,结构性存款啊，预期收益不比理财低多少的。存款属性。本金刚性对付,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O B-PRODUCT I-PRODUCT B-COMMENTS_ADJ B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2
7361,啥卡啊大佬,O O O O O,2
7362,怎么弄的能具体说说吗，比如公司名称，单位性质，连收入这些我好险也是这样填写的怎么不是秒批啊估计的过几天给拒绝的...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2
7363,工商银行，额度五万，利息低呀,B-BANK I-BANK I-BANK I-BANK O B-COMMENTS_N I-COMMENTS_N O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ O,2
7364,【平安】：56k（21.06）,O B-BANK I-BANK O O O O O O O O O O O O,2
7365,UBS、?现在都是手机银行了啊,O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2
7366,在京东金融里面,O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2
7367,今天批了一个查询比我多的25w，负债一百多万，不过公积金基数21000。,O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O,2
7368,目标:民生，光大，兴业。,O O O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O,2
7369,没有用的老油子,O O O O O O O,2
7370,地方银行估计难提,O O O O O O B-COMMENTS_ADJ O,2
